Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Malas de viagem",3992440,"M955","Mala de bordo em couro legítimo",12,"","Mala de bordo em couro bovino legítimo com textura. Estilo compacto e elegante com estrutura reforçada.<br><br>Interior forrado em tecido xadrez. Possui abertura com cursores duplos no zíper e na parte interna possui bolso com zíper e compartimento para notebook.<br><br>Para sua comodidade e segurança, acompanha cadeado. <br><br> Possui alças de mão e proteção em couro comutável para ser usada nas alças principais ou na alça do carrinho.<br><br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho. <br><br>Carrinho para facilitar o transporte.<br> <br>Compr.: 40cm<br>Larg.: 24cm<br>Alt.: 46cm<br>Peso: 3,2 kg<script>infor(); fotoreal(); fgratis(); </script>","",True,1,0,False,0,314,769.9,0,0,0,01/01/2013,01/01/2030,True,True,"M955_01m.jpg","M955_01m.jpg,M955_m1m.jpg,M955_m2m.jpg,M955_02m.jpg,M955_d1m.jpg,M955_d3m.jpg,M955_d4m.jpg,M955_d5m.jpg,M955_d6m.jpg,M955_d8m.jpg,M955_d9m.jpg,M955_d10m.jpg","M955_01.jpg,M955_m1.jpg,M955_m2.jpg,M955_02.jpg,M955_d1.jpg,M955_d3.jpg,M955_d4.jpg,M955_d5.jpg,M955_d6.jpg,M955_d8.jpg,M955_d9.jpg,M955_d10.jpg","97411","","61572","C 40 x L 24 x A 46 cm","","","",0,,668,"M954V,M918O,M972,M968",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","Malas de viagem",4060784,"M975P","Mala de bordo em couro legítimo",15,"","Mala de viagem em couro bovino legítimo K-9,  na cor preta. Estrutura reforçada e possui carrinho com giro de 360 graus para facilitar o transporte.<br>Interior forrado em tecido xadrez. Possui duas aberturas com zíper. A abertura principal conta com cursores duplos no zíper e possui uma divisória interna com zíper.<br>Elástico com fechamento em formato “X”, mantém roupas organizadas ao transportar.<br>Para sua comodidade e segurança, acompanha cadeado.<br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho.<br>Possui alças de mão reforçadas com união em couro e velcro, para o conforto da mão. Carrinho para transporte.<br>Compr.: 35cm<br>Larg.: 16cm<br>Alt.: 47cm<br>Peso: 3,0 kg<script>infor(); fotoreal(); fgratis(); </script>","",False,1,0,True,0,295,789.9,0,0,0,,,True,True,"M975Pm.jpg","M975Pm.jpg,M975P_01m.jpg,M975P_02m.jpg,M975P_03m.jpg,M975P_04m.jpg,M975P_05m.jpg,M975P_06m.jpg,M975P_07m.jpg,M975P_08m.jpg","M975P.jpg,M975P_01.jpg,M975P_02.jpg,M975P_03.jpg,M975P_04.jpg,M975P_05.jpg,M975P_06.jpg,M975P_07.jpg,M975P_08.jpg","97411","","61572","C 35 x L 16 x A 47 cm","","","",0,,668,"M953,M932,M932P,M701,M1462,M972,M708,M652,M713",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","Malas de viagem",4077330,"M975WC","Mala de bordo em couro legítimo",15,"","Mala de viagem em couro bovino legítimo K-9, patchwork, na cor whisky com café. Estrutura reforçada e possui carrinho com giro de 360 graus para facilitar o transporte.<br>Interior forrado em tecido xadrez. Possui duas aberturas com zíper. A abertura principal conta com cursores duplos no zíper e possui uma divisória interna com zíper.<br>Elástico com fechamento em formato “X”, mantém roupas organizadas ao transportar.<br>Para sua comodidade e segurança, acompanha cadeado.<br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho.<br>Possui alças de mão reforçadas com união em couro e velcro, para o conforto da mão. Carrinho para transporte.<br>Compr.: 35cm<br>Larg.: 16cm<br>Alt.: 47cm<br>Peso: 3,0 kg<script>infor(); fotoreal(); fgratis(); </script>","",False,1,0,True,0,256,669.9,0,0,0,,,True,True,"M975WCm.jpg","M975WCm.jpg,M975WC_m1m.jpg,M975WC_m2m.jpg,M975WC_01m.jpg,M975WC_02m.jpg,M975WC_03m.jpg,M975WC_04m.jpg,M975WC_05m.jpg,M975WC_06m.jpg,M975WC_07m.jpg,M975WC_08m.jpg,M975WC_09m.jpg","M975WC.jpg,M975WC_m1.jpg,M975WC_m2.jpg,M975WC_01.jpg,M975WC_02.jpg,M975WC_03.jpg,M975WC_04.jpg,M975WC_05.jpg,M975WC_06.jpg,M975WC_07.jpg,M975WC_08.jpg,M975WC_09.jpg","97411","","61572","C 35 x L 16 x A 47 cm","","","",0,,668,"M953,M932,M932P,M701,M1462,M972,M708,M652,M713",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","","0,0,0"
"A","Malas de viagem",4077340,"M975C","Mala de bordo em couro legítimo",15,"","Mala de viagem em couro bovino legítimo K-9,  na cor café com whisky. Estrutura reforçada e possui carrinho com giro de 360 graus para facilitar o transporte.<br>Interior forrado em tecido xadrez. Possui duas aberturas com zíper. A abertura principal conta com cursores duplos no zíper e possui uma divisória interna com zíper.<br>Elástico com fechamento em formato “X”, mantém roupas organizadas ao transportar.<br>Para sua comodidade e segurança, acompanha cadeado.<br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho.<br>Possui alças de mão reforçadas com união em couro e velcro, para o conforto da mão. Carrinho para transporte.<br>Compr.: 35cm<br>Larg.: 16cm<br>Alt.: 47cm<br>Peso: 3,0 kg<script>infor(); fotoreal(); fgratis(); </script>","",False,1,0,True,0,295,789.9,0,0,0,,,True,True,"M975Cm.jpg","M975Cm.jpg,M975C_m1m.jpg,M975C_m2m.jpg,M975C_m3m.jpg,M975C_m4m.jpg,M975C_01m.jpg,M975C_02m.jpg,M975C_03m.jpg,M975C_04m.jpg,M975C_05m.jpg,M975C_06m.jpg,M975C_07m.jpg,M975C_08m.jpg,M975C_09m.jpg","M975C.jpg,M975C_m1.jpg,M975C_m2.jpg,M975C_m3.jpg,M975C_m4.jpg,M975C_01.jpg,M975C_02.jpg,M975C_03.jpg,M975C_04.jpg,M975C_05.jpg,M975C_06.jpg,M975C_07.jpg,M975C_08.jpg,M975C_09.jpg","97411","","61572","C 35 x L 16 x A 47 cm","","","",0,,668,"M975,M975WC,M953,M918,M954",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","Malas de viagem",4727764,"M968","Mala de bordo em couro legítimo",15,"","Mala de bordo em couro legítimo com textura. Estilo inovador.<br>Interior forrado em tecido xadrez. Possui duas aberturas com zíper. A abertura principal conta com uma divisória interna com zíper.<br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho.<br>Possui rodinhas e alça extensível, muito práticas em suas viagens.<br>Ferragens com detalhes dourados.<br>Trasporte da maneira que desejar, possui alças de mão, alça tiracolo e carrinho.<br>Compr.: 32cm<br>Larg.: 21cm<br>Alt.: 44cm<br>Peso: 2,3kg <script>infor(); fotoreal(); fgratis(); </script><!--CCBF-->","",True,1,0,True,0,314,839.9,799.9,0,0,01/01/2013,01/01/2030,True,True,"M968JCm.jpg","M968JCm.jpg,M968_m1m.jpg,M968_m2m.jpg,M968_m3m.jpg,M968JC_01m.jpg,M968JC_02m.jpg,M968JC_03m.jpg,M968JC_04m.jpg,M968JC_05m.jpg,M968JC_06m.jpg","M968JC.jpg,M968_m1.jpg,M968_m2.jpg,M968_m3.jpg,M968JC_01.jpg,M968JC_02.jpg,M968JC_03.jpg,M968JC_04.jpg,M968JC_05.jpg,M968JC_06.jpg","97411","","61572","C 32 x L 21 x 44 cm","","","",0,,693,"M953,M932,M932P,M701,M1462,M972,M708,M652,M713",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","Malas de viagem",4893783,"M955JP","Mala de bordo em couro legítimo",12,"","Mala de bordo em couro bovino legítimo com textura. Estilo compacto e elegante com estrutura reforçada.<br><br>Interior forrado em tecido xadrez. Possui abertura com cursores duplos no zíper e na parte interna possui bolso com zíper e compartimento para notebook.<br><br>Para sua comodidade e segurança, acompanha cadeado. <br><br> Possui alças de mão e proteção em couro comutável para ser usada nas alças principais ou na alça do carrinho.<br><br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho. <br><br>Carrinho para facilitar o transporte.<br> <br>Compr.: 40cm<br>Larg.: 24cm<br>Alt.: 46cm<br>Peso: 3,2 kg<script>infor(); fotoreal(); fgratis(); </script>","",True,1,0,True,0,333,909.9,0,0,0,,,True,True,"M955JPm.jpg","M955JPm.jpg,M955JP_m1m.jpg,M955JP_m2m.jpg,M955JP_02m.jpg,M955JP_03m.jpg,M955JP_04m.jpg,M955JP_05m.jpg,M955JP_06m.jpg,M955JP_07m.jpg,M955JP_08m.jpg,M955JP_09m.jpg","M955JP.jpg,M955JP_m1.jpg,M955JP_m2.jpg,M955JP_02.jpg,M955JP_03.jpg,M955JP_04.jpg,M955JP_05.jpg,M955JP_06.jpg,M955JP_07.jpg,M955JP_08.jpg,M955JP_09.jpg","97411","","61572","C 40 x L 24 x A 46 cm","","","",0,,668,"M954V,M918O,M972,M968",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","","0,0,0,0"
"A","Malas de viagem",5282511,"M955JL","Mala de bordo em couro legítimo",12,"","Mala de bordo em couro bovino legítimo com textura. Estilo compacto e elegante com estrutura reforçada.<br><br>Interior forrado em tecido xadrez. Possui abertura com cursores duplos no zíper e na parte interna possui bolso com zíper e compartimento para notebook.<br><br>Para sua comodidade e segurança, acompanha cadeado. <br><br> Possui alças de mão e proteção em couro comutável para ser usada nas alças principais ou na alça do carrinho.<br><br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho. <br><br>Carrinho para facilitar o transporte.<br> <br>Compr.: 40cm<br>Larg.: 24cm<br>Alt.: 46cm<br>Peso: 3,2 kg<script>infor(); fotoreal(); fgratis(); </script>",,True,1,0,False,,424,1139.9,0,0,0,,,False,False,"M955JLm.jpg","M955JLm.jpg,M955JL_m1m.jpg,M955JL_m2m.jpg,M955JL_01m.jpg,M955JL_02m.jpg,M955JL_03m.jpg,M955JL_04m.jpg,M955JL_05m.jpg,M955JL_06m.jpg,M955JL_07m.jpg","M955JL.jpg,M955JL_m1.jpg,M955JL_m2.jpg,M955JL_01.jpg,M955JL_02.jpg,M955JL_03.jpg,M955JL_04.jpg,M955JL_05.jpg,M955JL_06.jpg,M955JL_07.jpg","97412",,"61572","C 40 x L 24 x A 46 cm","","",,0,,668,"M954V,M918O,M972,M968",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","","0,0,0,0"
"A","Malas de viagem",3886838,"M953","Mala de bordo em couro legítimo",15,"","Mala de viagem em couro bovino legítimo K-9, patchwork, na cor café com whisky. Estrutura reforçada e possui carrinho para facilitar o transporte.<br>Interior forrado em tecido xadrez. Possui duas aberturas com zíper. A abertura principal conta com cursores duplos no zíper e possui uma divisória interna com zíper.<br>Elástico com fechamento em formato “X”, mantém roupas organizadas ao transportar.<br>Para sua comodidade e segurança, acompanha cadeado.<br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho.<br>Possui alças de mão reforçadas com união em couro e velcro, para o conforto da mão. Carrinho para transporte.<br>Compr.: 35cm<br>Larg.: 16cm<br>Alt.: 47cm<br>Peso: 3,0 kg<script>infor(); fotoreal(); fgratis(); </script>","",False,1,0,True,0,270,719.9,0,0,0,,,True,True,"M953_01m.jpg","M953_01m.jpg,M953_02m.jpg,M953_03m.jpg,M953_04m.jpg,M953_05m.jpg,M953_d1m.jpg,M953_d2m.jpg,M953_d3m.jpg,M953_d4m.jpg,M953_d5m.jpg,M953_d6m.jpg,M953_d7m.jpg,M953_m1m.jpg","M953_01.jpg,M953_02.jpg,M953_03.jpg,M953_04.jpg,M953_05.jpg,M953_d1.jpg,M953_d2.jpg,M953_d3.jpg,M953_d4.jpg,M953_d5.jpg,M953_d6.jpg,M953_d7.jpg,M953_m1.jpg","97411","","61572","C 35 x L 16 x A 47 cm","","","",0,,668,"M953,M932,M932P,M701,M1462,M972,M708,M652,M713",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","","0,0,0"
"A","Malas de viagem",3887085,"M972","Mala de bordo em couro legítimo",7,"","Mala de bordo em couro bovino legítimo na cor dourada. Estilo atual e inovador.<br>Possui estrutura reforçada e carrinho para transporte.<br>Interior forrado em tecido xadrez. Possui uma divisória interna com zíper e tela. Elástico com fechamento em formato “X”, mantém roupas organizadas ao transportar.<br>Possui duas aberturas externas com cursores duplos no zíper.<br>Para sua comodidade e segurança, acompanha cadeado.<br>Possui duas alças de mão, uma na vertical e outra na horizontal.<br>Compr.: 36cm<br>Larg.: 20cm<br>Alt.: 47cm<br>Peso: 2,3 kg<script>infor(); fotoreal(); fgratis(); </script><!--CCBF-->","",False,1,0,False,0,281,739.9,699.9,0,0,21/09/2015,01/01/2025,True,True,"M972_01m.jpg","M972_01m.jpg,M972_02m.jpg,M972_03m.jpg,M972_04m.jpg,M972_05m.jpg,M972_d1m.jpg,M972_d2m.jpg,M972_d3m.jpg,M972_d4m.jpg,M972_d5m.jpg,M972_d6m.jpg,M972_d7m.jpg,M972_m1m.jpg","M972_01.jpg,M972_02.jpg,M972_03.jpg,M972_04.jpg,M972_05.jpg,M972_d1.jpg,M972_d2.jpg,M972_d3.jpg,M972_d4.jpg,M972_d5.jpg,M972_d6.jpg,M972_d7.jpg,M972_m1.jpg","97411","","61572","C 36 x L 20 x A 47 cm","","","",0,,668,"M953,M932,M932P,M701,M1462,M972,M708,M652,M713",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","Malas de viagem",3888890,"M968V","Mala de bordo em couro legítimo",15,"","Mala de bordo em couro legítimo tipo Croco, na cor vermelha com detalhes em preto brilhante. Estilo inovador.<br>Interior forrado em tecido xadrez. Possui duas aberturas com zíper. A abertura principal conta com uma divisória interna com zíper.<br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho.<br>Possui rodinhas e alça extensível, muito práticas em suas viagens.<br>Ferragens com detalhes dourados.<br>Trasporte da maneira que desejar, possui alças de mão, alça tiracolo e carrinho.<br>Compr.: 32cm<br>Larg.: 21cm<br>Alt.: 44cm<br>Peso: 2,3kg <script>infor(); fotoreal(); fgratis(); </script><!--CCBF-->","",False,1,0,False,0,244,689.9,0,0,0,,,False,False,"M968_01m.jpg","M968_01m.jpg,M968_02m.jpg,M968_03m.jpg,M968_d1m.jpg,M968_d2m.jpg,M968_d3m.jpg,M968_d4m.jpg,M968_d5m.jpg","M968_01.jpg,M968_02.jpg,M968_03.jpg,M968_d1.jpg,M968_d2.jpg,M968_d3.jpg,M968_d4.jpg,M968_d5.jpg","97412","","61572","C 32 x L 21 x 44 cm","","","",0,,668,"M953,M932,M932P,M701,M1462,M972,M708,M652,M713",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","Malas de viagem",3888928,"M918","Mala de couro legítimo",18,"","Mala de viagem em couro bovino legítimo K-9, patchwork, na cor café com whisky. Estrutura reforçada, amplo espaço interno e possui carrinho 360° para facilitar o transporte.<br>Interior forrado em tecido xadrez. Possui duas aberturas com zíper. A abertura principal conta com cursores duplos no zíper e possui uma divisória interna com zíper.<br>Elástico com fechamento em formato “X”, mantém roupas organizadas ao transportar.<br>Para sua comodidade e segurança, acompanha cadeado.<br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho.<br>Possui alças de mão reforçadas com união em couro e velcro, para o conforto da mão. Carrinho 360° para transporte.<br>Compr.: 38cm<br>Larg.: 25cm<br>Alt.: 58cm<br>Peso: 3,8 kg<script>infor(); fotoreal(); fgratis(); </script>","",False,1,0,True,0,414,1129.9,0,0,0,,,False,False,"M918am.jpg","M918am.jpg,M918_m1m.jpg,M918_m2m.jpg,M918_m3m.jpg,M918_m4m.jpg,M918a_01m.jpg,M918a_02m.jpg,M918a_03m.jpg,M918a_04m.jpg,M918a_05m.jpg,M918a_06m.jpg,M918_03m.jpg,M918_d3m.jpg","M918a.jpg,M918_m1.jpg,M918_m2.jpg,M918_m3.jpg,M918_m4.jpg,M918a_01.jpg,M918a_02.jpg,M918a_03.jpg,M918a_04.jpg,M918a_05.jpg,M918a_06.jpg,M918_03.jpg,M918_d3.jpg","97412","","61572","C 38 x L 25 x A 58 cm","","","",0,,668,"M953,M932,M932P,M701,M1462,M972,M708,M652,M713",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","","0,0,0"
"A","Malas de viagem",5270930,"M918C","Mala de couro legítimo",18,"","Mala de viagem em couro bovino legítimo K-9, patchwork. Estrutura reforçada, amplo espaço interno e possui carrinho 360° para facilitar o transporte.<br>Interior forrado em tecido xadrez. Possui duas aberturas com zíper. A abertura principal conta com cursores duplos no zíper e possui uma divisória interna com zíper.<br>Elástico com fechamento em formato “X”, mantém roupas organizadas ao transportar.<br>Para sua comodidade e segurança, acompanha cadeado.<br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho.<br>Possui alças de mão reforçadas com união em couro e velcro, para o conforto da mão. Carrinho 360° para transporte.<br>Compr.: 38cm<br>Larg.: 25cm<br>Alt.: 58cm<br>Peso: 3,8 kg<script>infor(); fotoreal(); fgratis(); </script>",,True,1,0,True,,316,889.9,0,0,0,,,True,True,"M918Cm.jpg","M918Cm.jpg,M918C_m1m.jpg,M918C_m2m.jpg,M918C_01m.jpg,M918C_02m.jpg,M918C_03m.jpg,M918C_04m.jpg,M918C_05m.jpg","M918C.jpg,M918C_m1.jpg,M918C_m2.jpg,M918C_01.jpg,M918C_02.jpg,M918C_03.jpg,M918C_04.jpg,M918C_05.jpg","97411",,"61572","C 38 x L 25 x A 58 cm","","",,0,,668,"M953,M932,M932P,M701,M1462,M972,M708,M652,M713",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","","0,0,0"
"A","Malas de viagem",3994060,"M918WC","Mala de couro legítimo",18,"","Mala de viagem em couro bovino legítimo K-9, patchwork, na cor whisky com café. Estrutura reforçada, amplo espaço interno e possui carrinho 360° para facilitar o transporte.<br>Interior forrado em tecido xadrez. Possui duas aberturas com zíper. A abertura principal conta com cursores duplos no zíper e possui uma divisória interna com zíper.<br>Elástico com fechamento em formato “X”, mantém roupas organizadas ao transportar.<br>Para sua comodidade e segurança, acompanha cadeado.<br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho.<br>Possui alças de mão reforçadas com união em couro e velcro, para o conforto da mão. Carrinho 360° para transporte.<br>Compr.: 38cm<br>Larg.: 25cm<br>Alt.: 58cm<br>Peso: 3,8 kg<script>infor(); fotoreal(); fgratis(); </script>","",False,1,0,True,0,414,1129.9,0,0,0,,,False,False,"M918WCam.jpg","M918WCam.jpg,M918WC_m1m.jpg,M918WC_m2m.jpg,M918WCa_01m.jpg,M918WCa_02m.jpg,M918WCa_03m.jpg,M918WCa_04m.jpg,M918WCa_05m.jpg,M918WCa_06m.jpg,M918WC_d5m.jpg,M918WC_d6m.jpg","M918WCa.jpg,M918WC_m1.jpg,M918WC_m2.jpg,M918WCa_01.jpg,M918WCa_02.jpg,M918WCa_03.jpg,M918WCa_04.jpg,M918WCa_05.jpg,M918WCa_06.jpg,M918WC_d5.jpg,M918WC_d6.jpg","97412","","61572","C 38 x L 25 x A 58 cm","","","",0,,668,"M918,M953,M953O",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","","0,0,0"
"A","Malas de viagem",3992439,"M918PC","Mala de couro legítimo",18,"","Mala de viagem em couro bovino legítimo K-9, na cor preto com café. Estrutura reforçada, amplo espaço interno e possui carrinho 360° para facilitar o transporte.<br>Interior forrado em tecido xadrez. Possui duas aberturas com zíper. A abertura principal conta com cursores duplos no zíper e possui uma divisória interna com zíper.<br>Elástico com fechamento em formato “X”, mantém roupas organizadas ao transportar.<br>Para sua comodidade e segurança, acompanha cadeado.<br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho.<br>Possui alças de mão reforçadas com união em couro e velcro, para o conforto da mão. Carrinho 360° para transporte.<br>Compr.: 38cm<br>Larg.: 25cm<br>Alt.: 58cm<br>Peso: 3,8 kg<script>infor(); fotoreal(); fgratis(); </script>","",True,1,0,True,0,416,1139.9,0,0,0,10/03/2016,01/01/2026,True,True,"M918PCm.jpg","M918PCm.jpg,M918PC_m1m.jpg,M918PC_m2m.jpg,M918PC_01m.jpg,M918PC_02m.jpg,M918PC_03m.jpg,M918PC_04m.jpg,M918PC_05m.jpg,M918PC_06m.jpg,M918PC_07m.jpg,M918PC_08m.jpg","M918PC.jpg,M918PC_m1.jpg,M918PC_m2.jpg,M918PC_01.jpg,M918PC_02.jpg,M918PC_03.jpg,M918PC_04.jpg,M918PC_05.jpg,M918PC_06.jpg,M918PC_07.jpg,M918PC_08.jpg","97411","","61572","C 38 x L 25 x A 58 cm","","","",0,,668,"M918,M918C,M918P,M953,M953C,M954,M970",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","","0,0,0"
"A","Malas de viagem",3931325,"M918O","Mala de couro legítimo",18,"","Mala de viagem em couro bovino legítimo com serigrafia padrão Onça.<br>Estrutura reforçada, amplo espaço interno e possui carrinho 360° para facilitar o transporte.<br>Interior forrado em tecido xadrez. Possui duas aberturas com zíper. A abertura principal conta com cursores duplos no zíper e possui uma divisória interna com zíper.<br>Elástico com fechamento em formato “X”, mantém roupas organizadas ao transportar.<br>Para sua comodidade e segurança, acompanha cadeado.<br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho.<br>Possui alças de mão reforçadas com união em couro e velcro, para o conforto da mão. Carrinho 360° para transporte.<br>Compr.: 38cm<br>Larg.: 25cm<br>Alt.: 58cm<br>Peso: 3,8 kg<script>infor(); fotoreal(); fgratis(); </script><!--CCBF-->","",False,1,0,True,0,372,1029.9,949.9,0,0,10/03/2016,01/01/2026,True,True,"M918Oam.jpg","M918Oam.jpg,M918O_m1m.jpg,M918O_m2m.jpg,M918Oa_01m.jpg,M918Oa_02m.jpg,M918Oa_03m.jpg,M918Oa_04m.jpg,M918Oa_05m.jpg,M918O_05m.jpg,M918O_d6m.jpg,M918O_d7m.jpg","M918Oa.jpg,M918O_m1.jpg,M918O_m2.jpg,M918Oa_01.jpg,M918Oa_02.jpg,M918Oa_03.jpg,M918Oa_04.jpg,M918Oa_05.jpg,M918O_05.jpg,M918O_d6.jpg,M918O_d7.jpg","97411","","61572","C 38 x L 25 x A 58 cm","","","",0,,668,"M918,M953,M953O",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","Malas de viagem",4771444,"M980A","Mala de viagem em couro legítimo",15,"","","",False,1,0,False,0,288,719.9,0,0,0,,,False,False,"","","","97412","","61572","Cor Azul Jacaré","","","",0,,668,"",,,0,,"","",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","Malas de viagem",3976890,"M954M","Mala de viagem em couro legítimo",18,"","Mala de viagem em couro bovino legítimo K-9, na cor café com whisky. Amplo espaço e estrutura reforçada.<br><br>Interior forrado em tecido xadrez. Possui três aberturas com zíper. A abertura principal conta com cursores duplos no zíper e na parte interna possui elástico com fechamento em formato “X”, para manter as roupas organizadas ao transportar. <br><br>Na parte externa possui mais duas divisórias com zíper. <br><br>Para sua comodidade e segurança, acompanha cadeado. <br><br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho. <br><br> Possui duas alças de mão, uma na vertical e outra na horizontal. Carrinho com giro de 360 graus para facilitar o transporte.<br><br>Compr.: 35cm<br>Larg.: 23cm<br>Alt.: 51cm<br>Peso: 2,3kg<script>infor(); fotoreal(); fgratis(); </script>","",False,1,0,True,0,465,1239.9,0,0,0,,,True,True,"M954M_01m.jpg","M954M_01m.jpg,M954M_02m.jpg,M954M_05m.jpg,M954M_d1m.jpg,M954M_d2m.jpg,M954M_d3m.jpg,M954M_d4m.jpg,M954M_d5m.jpg,M954M_d6m.jpg,M954M_m1m.jpg,M954M_m2m.jpg,M954M_m3m.jpg","M954M_01.jpg,M954M_02.jpg,M954M_05.jpg,M954M_d1.jpg,M954M_d2.jpg,M954M_d3.jpg,M954M_d4.jpg,M954M_d5.jpg,M954M_d6.jpg,M954M_m1.jpg,M954M_m2.jpg,M954M_m3.jpg","97411","","61572","C 35 x L 23 x A 51 cm","","","",0,,668,"M954,M953,M918,M970,M972",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","","0,0,0"
"A","Malas de viagem",3932359,"M924","Mala de viagem em couro legítimo",18,"","Mala de viagem em couro bovino legítimo K-9, na cor café com whisky. Amplo espaço e estrutura reforçada.<br><br>Interior forrado em tecido xadrez. Possui três aberturas com zíper. A abertura principal conta com cursores duplos no zíper e na parte interna possui elástico com fechamento em formato “X”, para manter as roupas organizadas ao transportar. <br><br>Na parte externa possui mais duas divisórias com zíper e uma divisória na lateral. <br><br>Para sua comodidade e segurança, acompanha cadeado. <br><br>Na parte traseira, conta com um acabamento em couro escondendo o carrinho. <br><br> Possui duas alças de mão, uma na vertical e outra na horizontal. Carrinho para transporte.<br><br>Compr.: 32cm<br>Larg.: 24cm<br>Alt.: 53cm<br>Peso: 3,7 kg<script>infor(); fotoreal(); fgratis(); </script>","",False,1,0,True,0,306,839.9,0,0,0,,,True,True,"M924_01m.jpg","M924_01m.jpg,M924_02m.jpg,M924_03m.jpg,M924_04m.jpg,M924_05m.jpg,M924_d1m.jpg,M924_d2m.jpg,M924_d3m.jpg,M924_d5m.jpg,M924_d6m.jpg,M924_d7m.jpg,M924_d8m.jpg,M924_m1m.jpg,M924_m2m.jpg,M924_m3m.jpg","M924_01.jpg,M924_02.jpg,M924_03.jpg,M924_04.jpg,M924_05.jpg,M924_d1.jpg,M924_d2.jpg,M924_d3.jpg,M924_d5.jpg,M924_d6.jpg,M924_d7.jpg,M924_d8.jpg,M924_m1.jpg,M924_m2.jpg,M924_m3.jpg","97411","","61572","C 32 x L 24 x A 53 cm","","","",0,,693,"M941,M918,M953",,,0,,"desc_malas.html","mala de couro,bolsa de couro,pasta de couro",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
